a_text,a_source,label
mcmaster asks instructors to consider online teaching options over covid-19 fears,news_blog,FACT
coronavirus case confirmed in waterloo region,news_blog,FACT
"4 covid-19 cases confirmed in manitoba, chief provincial public health officer says",news_blog,FACT
1st covid-19-related death in canada recorded in b.c.,news_blog,FACT
local grocer does temperature checks on shoppers to prevent spread of covid-19,news_blog,FACT
northern sask. community of southend reports province's 3rd presumptive case of covid-19,news_blog,FACT
n.w.t. shuts its borders as 1st case of covid-19 confirmed in territory,news_blog,FACT
1st covid-19-related death in canada recorded in b.c.,news_blog,FACT
"cancel culture, indeed: covid-19 is going to slam the gig economy",news_blog,FACT
"covid-19: edmonton buses, lrt moving to reduced service schedule",news_blog,FACT
what employers and employees need to know during the covid-19 pandemic,news_blog,FACT
signs of slowdown as saint johners self-isolate,news_blog,FACT
get informed on the top stories of the day in one quick scan,news_blog,FACT
'avoid all non-essential travel': n.w.t. government prepares emergency responses for covid-19,news_blog,FACT
online learning top priority for calgary school boards after classes cancelled due to covid-19,news_blog,FACT
ottawa's covid-19 assessment centre turning many away,news_blog,FACT
"cancel culture, indeed: covid-19 is going to slam the gig economy",news_blog,FACT
add a little green to your isolation blues by growing an indoor garden,news_blog,FACT
ottawa's covid-19 assessment centre turning many away,news_blog,FACT
hundreds of hamilton hospital staff in self-isolation after travelling,news_blog,FACT
covid-19 outbreak: here's what's happening around the world friday,news_blog,FACT
signs of slowdown as saint johners self-isolate,news_blog,FACT
"what you need to know about covid-19 in alberta on friday, march 20",news_blog,FACT
"community spread of covid-19 cannot be ruled out in ontario, public health officials say",news_blog,FACT
funeral industry adapting in time of social distancing,news_blog,FACT
what parents need to know about school and daycare closures in nova scotia,news_blog,FACT
"what you need to know about covid-19 in alberta on friday, march 20",news_blog,FACT
covid-19 outbreak: here's what's happening around the world friday,news_blog,FACT
island mla urging people to be cautious when sharing information about covid-19,news_blog,FACT
"11 new cases of covid-19 detected in b.c., bringing total to 64",news_blog,FACT
"stock up on information, not toilet paper, says manitoba's chief public health officer",news_blog,FACT
what's closed and cancelled monday in saskatchewan,news_blog,FACT
local grocer does temperature checks on shoppers to prevent spread of covid-19,news_blog,FACT
n.w.t. shuts its borders as 1st case of covid-19 confirmed in territory,news_blog,FACT
winnipeg man in his 80s tests positive for covid-19 as manitoba reaches 8 cases,news_blog,FACT
8 cases of covid-19 identified in waterloo region,news_blog,FACT
health officials in province await outstanding covid-19 test results,news_blog,FACT
london health care worker tests positive for covid-19,news_blog,FACT
voisey's bay flights suspended while vale firms up covid-19 mitigation plans,news_blog,FACT
alberta oilpatch companies sending home non-essential employees in preventative bid to combat covid-19,news_blog,FACT
london health care worker tests positive for covid-19,news_blog,FACT
covid-19: here's what's happening around the world march 4,news_blog,FACT
what's closed and cancelled monday in saskatchewan,news_blog,FACT
ontario health officer urges long-term care homes to allow only essential visitors,news_blog,FACT
2 new covid-19 cases in ottawa confirmed,news_blog,FACT
winnipeg man in his 80s tests positive for covid-19 as manitoba reaches 8 cases,news_blog,FACT
voisey's bay flights suspended while vale firms up covid-19 mitigation plans,news_blog,FACT
'i've got bills to pay': workers worried about lack of sick pay if covid-19 isolation required,news_blog,FACT
religious worshippers taking precautions amid covid-19 outbreak,news_blog,FACT
"bioplastics 101, ultimatum to wireless carriers: cbc's marketplace cheat sheet",news_blog,FACT
"calgary clinic 'leveraging fear' with claim supplement helps prevent covid-19, health expert says",news_blog,FACT
"quebec declares 10-day public health emergency, bans hospital visits, calls on seniors to stay home",news_blog,FACT
'no gatherings of over 50' among new recommendations announced by officials to curb spread of covid-19,news_blog,FACT
'particularly vulnerable:' many questions as hamilton cancer patients begin covid-19 isolation,news_blog,FACT
"skagway, alaska, preparing for 'worst-case scenario' cruise ship season",news_blog,FACT
emergency aid for small businesses hit hard by covid-19 'just not enough',news_blog,FACT
"city and inside workers reach tentative deal, averting strike during covid-19 outbreak",news_blog,FACT
"no new covid-19 cases in quebec and risk remains low, province's health minister says",news_blog,FACT
"university students, profs face some difficulties in adjusting to online classes",news_blog,FACT
"as quebec bans gatherings of 2 or more, police forces given more power to disperse groups",news_blog,FACT
two cases of covid-19 confirmed in grey bruce,news_blog,FACT
here's the n.w.t.'s plan for the covid-19 pandemic,news_blog,FACT
"u.s. bans travel to iran, reports 1st death from covid-19",news_blog,FACT
"some daycares closing, some staying open",news_blog,FACT
"police chief says compliance is the goal, but arrests possible if covid-19 orders disobeyed",news_blog,FACT
eskasoni first nation takes steps to declare state of emergency,news_blog,FACT
"cbc radio's the house: mar. 14, 2020",news_blog,FACT
here's what we know about ottawa's confirmed covid-19 cases,news_blog,FACT
everything happens at once: how one week of the covid-19 crisis went for the trudeau government,news_blog,FACT
covid-19 vaccine research takes on new urgency,news_blog,FACT
nova scotia hotel chain says occupancy down 90% because of covid-19,news_blog,FACT
"no new covid-19 cases in quebec and risk remains low, province's health minister says",news_blog,FACT
cree officials ask goose hunters to stay close to home over covid-19 concerns,news_blog,FACT
"city and inside workers reach tentative deal, averting strike during covid-19 outbreak",news_blog,FACT
'the world needs strong leaders': alberta's medical face of covid-19 shines light in dark times,news_blog,FACT
canada's hotel industry hammered by covid-19,news_blog,FACT
"covid-19 task force to focus on seniors, shelters",news_blog,FACT
funeral industry adapting in time of social distancing,news_blog,FACT
"courts closed in vancouver, chilliwack, nanaimo, campbell river due to covid-19",news_blog,FACT
air canada to end service to lethbridge and medicine hat,news_blog,FACT
local grocer does temperature checks on shoppers to prevent spread of covid-19,news_blog,FACT
"nac cancels shows, events until april 5",news_blog,FACT
n.w.t. shuts its borders as 1st case of covid-19 confirmed in territory,news_blog,FACT
"how gta health centres are trying to protect moms, newborns from covid-19",news_blog,FACT
b.c. woman teaches students remotely while schools in china remain closed,news_blog,FACT
b.c. universities switching to online classes to avoid covid-19 spread,news_blog,FACT
"calgarians urged to work at home, forgo st. patrick's day as council passes covid-19 plan",news_blog,FACT
vancouver canucks office staff member tests positive for covid-19,news_blog,FACT
3 more people die of covid-19 in b.c. as number of cases in province tops 100,news_blog,FACT
doctor says clinic 'doing visits differently' to limit number of patients amid covid-19 pandemic,news_blog,FACT
"5th case of covid-19 in waterloo region went on plane with symptoms, public health says",news_blog,FACT
gatineau's own covid-19 screening centre to open saturday,news_blog,FACT
p.e.i. premier dennis king and his family self-isolating but 'feeling great',news_blog,FACT
london declares state of emergency,news_blog,FACT
"courts closed in vancouver, chilliwack, nanaimo, campbell river due to covid-19",news_blog,FACT
"5th case of covid-19 in waterloo region went on plane with symptoms, public health says",news_blog,FACT
gatineau's own covid-19 screening centre to open saturday,news_blog,FACT
"government warns against all international travel, limits inbound flights to stop spread of covid-19",news_blog,FACT
"stay home, save lives: how canada could avoid the worst of covid-19",news_blog,FACT
"covid-19 task force to focus on seniors, shelters",news_blog,FACT
here's what to do if you think you have covid-19 in windsor-essex,news_blog,FACT
